OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Country
1096,2023-03-23,108,14,3,1106.6,1.42,India
1097,2023-03-03,15,16,4,840.53,138.31,India
1098,2022-10-07,143,13,2,408.96,38.53,India
1099,2022-11-01,48,9,5,137.15,10.97,India
1100,2023-07-05,64,14,4,1106.6,25.98,India
1101,2024-07-07,180,20,3,466.94,78.96,India
1102,2023-07-13,133,2,3,881.56,122.71,India
1103,2022-02-26,160,24,2,362.1,29.52,India
1104,2024-05-25,164,23,2,1250.88,59.18,India
1105,2023-07-05,26,18,4,1218.1,202.24,India
1106,2024-12-29,175,22,4,281.27,17.33,India
1107,2024-12-26,130,4,1,93.9,7.68,India
1108,2023-11-17,10,3,4,892.57,131.77,India
1109,2022-09-17,149,5,2,287.72,47.33,India
1110,2024-06-22,121,11,3,186.02,20.07,India
1111,2024-07-28,12,18,4,1218.1,10.0,India
1112,2022-02-19,77,13,2,408.96,0.61,India
1113,2024-06-30,5,16,4,840.53,157.77,India
1114,2023-02-28,2,22,2,281.27,12.78,India
1115,2022-02-15,148,21,5,848.37,145.42,India
1116,2023-06-15,50,4,2,93.9,16.95,India
1117,2022-12-15,54,6,4,682.88,24.96,India
1118,2024-12-25,24,3,1,892.57,84.03,India
1119,2023-10-24,36,11,5,186.02,8.22,India
1120,2022-07-19,145,15,1,1364.09,201.7,India
1121,2023-12-20,117,24,2,362.1,52.0,India
1122,2024-09-08,195,21,4,848.37,37.28,India
1123,2022-02-22,37,24,4,362.1,37.38,India
1124,2023-02-25,157,3,2,892.57,163.27,India
1125,2023-03-02,146,12,2,1060.53,78.95,India
1126,2024-10-10,121,1,1,421.52,0.63,India
1127,2023-04-01,50,1,5,421.52,14.18,India
1128,2024-03-22,195,10,5,455.13,77.77,India
1129,2022-05-29,129,24,3,362.1,4.91,India
1130,2024-01-02,121,25,1,1155.59,168.01,India
1131,2022-06-18,113,7,2,144.39,9.4,India
1132,2022-07-21,167,17,5,1187.13,12.73,India
1133,2023-04-17,168,3,2,892.57,17.69,India
1134,2022-03-13,132,20,4,466.94,57.49,India
1135,2024-12-10,189,4,4,93.9,7.69,India
1136,2022-07-27,120,15,3,1364.09,7.51,India
1137,2022-11-24,185,15,3,1364.09,12.18,India
1138,2024-04-21,155,3,3,892.57,95.89,India
1139,2022-03-16,59,2,2,881.56,124.68,India
1140,2022-10-21,186,1,2,421.52,26.66,India
1141,2022-09-23,155,8,2,1373.73,86.56,India
1142,2024-10-12,83,1,3,421.52,10.15,India
1143,2024-07-09,194,12,3,1060.53,195.86,India
1144,2023-11-20,85,17,5,1187.13,77.09,India
1145,2024-08-14,120,18,1,1218.1,237.71,India
1146,2022-09-13,51,17,2,1187.13,30.97,India
1147,2024-02-26,69,5,2,287.72,15.89,India
1148,2022-08-02,171,22,5,281.27,18.59,India
1149,2022-03-03,189,8,5,1373.73,76.72,India
1150,2023-08-22,125,4,5,93.9,2.77,India
1151,2024-08-09,165,10,1,455.13,3.85,India
1152,2022-09-12,60,13,1,408.96,31.67,India
1153,2024-10-30,48,23,3,1250.88,242.46,India
1154,2022-01-31,34,8,5,1373.73,236.74,India
1155,2023-11-20,17,19,5,1293.17,21.24,India
1156,2024-12-09,1,4,5,93.9,13.26,India
1157,2024-11-14,103,9,5,137.15,20.63,India
1158,2022-12-06,84,10,1,455.13,66.2,India
1159,2023-08-07,49,23,5,1250.88,72.75,India
1160,2024-11-05,7,6,1,682.88,3.47,India
1161,2024-01-12,112,8,4,1373.73,243.38,India
1162,2022-05-10,197,17,5,1187.13,72.52,India
1163,2022-10-16,66,16,2,840.53,123.89,India
1164,2022-06-05,61,2,4,881.56,105.38,India
1165,2023-03-04,180,6,4,682.88,108.85,India
1166,2024-12-02,168,20,2,466.94,35.41,India
1167,2023-11-10,77,7,5,144.39,0.6,India
1168,2022-11-06,196,3,1,892.57,135.17,India
1169,2023-12-17,120,21,1,848.37,138.19,India
1170,2023-09-09,99,23,5,1250.88,209.02,India
1171,2024-11-19,28,14,3,1106.6,32.56,India
1172,2022-01-19,58,1,4,421.52,16.85,India
1173,2024-10-19,155,19,4,1293.17,116.2,India
1174,2024-05-31,117,21,2,848.37,79.18,India
1175,2024-11-12,149,5,1,287.72,20.16,India
1176,2022-12-31,146,16,3,840.53,30.38,India
1177,2024-12-20,194,14,5,1106.6,167.32,India
1178,2022-04-26,69,10,2,455.13,56.05,India
1179,2023-03-23,20,1,1,421.52,4.31,India
1180,2023-10-18,186,24,3,362.1,27.61,India
1181,2022-12-10,164,10,2,455.13,18.2,India
1182,2023-10-12,100,13,3,408.96,37.06,India
1183,2023-10-11,78,15,1,1364.09,96.76,India
1184,2023-10-06,140,17,3,1187.13,30.73,India
1185,2022-02-22,64,7,1,144.39,25.9,India
1186,2023-08-31,118,2,2,881.56,56.07,India
1187,2022-10-07,192,3,3,892.57,147.02,India
1188,2023-12-25,82,17,5,1187.13,226.38,India
1189,2024-10-06,161,11,1,186.02,12.76,India
1190,2022-02-08,140,2,5,881.56,54.99,India
1191,2023-09-17,115,24,1,362.1,52.25,India
1192,2024-10-01,83,14,4,1106.6,16.08,India
1193,2023-02-24,88,12,1,1060.53,86.19,India
1194,2024-06-03,29,6,3,682.88,133.13,India
1195,2022-04-03,165,17,1,1187.13,173.87,India
1196,2023-12-24,87,2,5,881.56,58.23,India
1197,2023-07-16,150,18,4,1218.1,199.6,India
1198,2024-10-29,4,8,1,1373.73,147.9,India
1199,2024-03-19,34,21,1,848.37,24.49,India
1200,2023-06-26,69,8,3,1373.73,222.52,India
1201,2022-08-26,5,2,4,881.56,166.01,India
1202,2023-11-03,170,14,5,1106.6,135.51,India
1203,2022-06-17,173,24,3,362.1,48.49,India
1204,2022-05-06,47,11,4,186.02,20.06,India
1205,2024-08-28,141,12,4,1060.53,107.51,India
1206,2024-08-31,114,2,5,881.56,84.55,India
1207,2024-02-21,7,23,3,1250.88,192.98,India
1208,2023-06-24,170,5,5,287.72,25.33,India
1209,2023-02-05,64,6,1,682.88,106.47,India
1210,2024-05-05,34,12,1,1060.53,76.64,India
1211,2022-03-19,36,1,1,421.52,76.82,India
1212,2024-04-30,146,1,5,421.52,57.39,India
1213,2024-03-05,53,17,4,1187.13,53.12,India
1214,2022-08-26,144,11,3,186.02,30.01,India
1215,2023-07-22,148,20,5,466.94,43.45,India
1216,2023-03-01,33,2,1,881.56,30.56,India
1217,2022-09-10,119,13,5,408.96,39.6,India
1218,2022-02-04,97,18,1,1218.1,238.1,India
1219,2023-03-16,134,15,2,1364.09,25.64,India
1220,2024-07-14,161,4,3,93.9,2.75,India
1221,2022-05-08,44,7,4,144.39,8.11,India
1222,2022-10-07,6,13,2,408.96,64.33,India
1223,2023-08-15,120,19,1,1293.17,185.1,India
1224,2023-05-20,84,10,3,455.13,9.64,India
1225,2023-04-23,150,11,4,186.02,11.71,India
1226,2023-07-10,25,9,5,137.15,11.77,India
1227,2022-03-16,61,4,5,93.9,16.76,India
1228,2022-02-23,40,23,4,1250.88,162.16,India
1229,2023-02-10,169,25,4,1155.59,21.31,India
1230,2022-12-18,173,4,2,93.9,6.62,India
1231,2023-07-05,25,17,5,1187.13,228.29,India
1232,2022-06-18,10,7,3,144.39,24.13,India
1233,2024-08-31,90,13,4,408.96,9.51,India
1234,2022-12-19,106,6,5,682.88,6.99,India
1235,2023-08-06,189,12,5,1060.53,143.6,India
1236,2023-03-08,197,6,1,682.88,17.41,India
1237,2024-05-01,59,4,3,93.9,7.08,India
1238,2022-06-25,50,2,3,881.56,54.54,India
1239,2024-01-29,111,8,4,1373.73,266.14,India
1240,2022-05-18,68,6,5,682.88,78.54,India
1241,2023-12-22,68,24,4,362.1,59.2,India
1242,2023-03-28,92,2,4,881.56,136.09,India
1243,2023-03-20,166,22,5,281.27,5.6,India
1244,2024-03-31,98,6,4,682.88,80.03,India
1245,2024-10-10,30,22,2,281.27,31.8,India
1246,2024-05-21,53,22,3,281.27,33.57,India
1247,2024-01-21,71,3,5,892.57,64.47,India
1248,2023-03-10,55,16,1,840.53,47.29,India
1249,2024-01-01,129,6,2,682.88,60.53,India
1250,2023-06-08,113,19,4,1293.17,17.88,India
1251,2024-04-28,115,2,2,881.56,53.39,India
1252,2024-10-28,128,24,2,362.1,30.29,India
1253,2024-04-16,149,1,5,421.52,76.41,India
1254,2023-04-21,72,21,3,848.37,49.48,India
1255,2023-07-27,97,16,3,840.53,109.9,India
1256,2023-01-28,101,20,2,466.94,20.13,India
1257,2023-04-09,49,20,2,466.94,8.9,India
1258,2023-12-10,99,13,1,408.96,2.11,India
1259,2024-01-30,36,21,3,848.37,107.5,India
1260,2022-04-13,82,6,4,682.88,75.15,India
1261,2023-01-07,108,16,3,840.53,102.13,India
1262,2023-09-14,146,18,2,1218.1,176.3,India
1263,2023-07-20,93,12,4,1060.53,183.11,India
1264,2023-11-18,83,2,3,881.56,112.77,India
1265,2024-11-09,124,1,1,421.52,20.05,India
1266,2023-04-04,11,13,3,408.96,43.95,India
1267,2023-05-30,180,5,4,287.72,46.86,India
1268,2022-09-13,12,11,4,186.02,28.46,India
1269,2022-07-24,35,15,5,1364.09,242.67,India
1270,2022-10-07,126,20,1,466.94,1.69,India
1271,2023-10-15,134,1,4,421.52,18.24,India
1272,2024-06-17,110,11,1,186.02,32.45,India
1273,2024-10-07,59,7,3,144.39,4.6,India
1274,2022-09-03,41,11,2,186.02,0.03,India
1275,2022-06-28,103,4,4,93.9,9.48,India
1276,2022-10-01,200,15,4,1364.09,184.8,India
1277,2024-03-16,164,20,5,466.94,82.79,India
1278,2023-03-09,162,12,2,1060.53,78.94,India
1279,2022-12-02,108,13,2,408.96,16.3,India
1280,2023-04-26,189,1,3,421.52,47.39,India
1281,2023-05-28,66,4,3,93.9,9.43,India
1282,2024-01-17,68,12,1,1060.53,207.97,India
1283,2024-09-21,127,1,2,421.52,3.36,India
1284,2023-10-14,4,17,5,1187.13,14.19,India
1285,2022-12-19,124,13,3,408.96,48.55,India
1286,2023-07-16,42,1,3,421.52,81.3,India
1287,2023-04-22,167,4,3,93.9,12.5,India
1288,2022-02-11,14,14,4,1106.6,71.59,India
1289,2023-07-25,112,8,2,1373.73,55.92,India
1290,2024-01-07,97,17,4,1187.13,65.9,India
1291,2024-04-19,2,14,3,1106.6,130.2,India
1292,2022-07-03,47,18,2,1218.1,148.61,India
1293,2023-06-25,70,1,4,421.52,39.12,India
1294,2023-05-05,130,17,2,1187.13,62.59,India
1295,2024-07-31,63,12,3,1060.53,83.89,India
1296,2022-01-07,2,7,1,144.39,13.83,India
1297,2022-08-09,190,9,5,137.15,7.7,India
1298,2024-07-18,185,17,4,1187.13,196.35,India
1299,2023-09-05,158,7,5,144.39,18.6,India
1300,2022-03-28,174,1,5,421.52,19.75,India
1301,2023-08-12,73,23,5,1250.88,141.57,India
1302,2023-11-08,151,19,4,1293.17,195.54,India
1303,2024-04-08,177,6,4,682.88,95.72,India
1304,2024-01-16,42,4,4,93.9,14.13,India
1305,2024-07-09,165,20,5,466.94,56.7,India
1306,2022-02-28,76,17,5,1187.13,113.18,India
1307,2022-07-31,129,21,4,848.37,9.95,India
1308,2022-08-30,173,4,2,93.9,15.38,India
1309,2024-03-28,180,5,4,287.72,24.17,India
1310,2022-07-31,71,24,1,362.1,37.03,India
1311,2023-03-03,7,22,1,281.27,7.45,India
1312,2023-02-18,97,2,2,881.56,4.29,India
1313,2024-08-07,34,9,4,137.15,11.33,India
1314,2023-05-21,41,25,5,1155.59,114.25,India
1315,2023-10-28,1,3,1,892.57,57.95,India
1316,2023-06-07,136,4,2,93.9,16.46,India
1317,2023-11-27,45,18,1,1218.1,10.01,India
1318,2022-05-19,38,24,5,362.1,31.14,India
1319,2024-09-03,64,5,5,287.72,11.86,India
1320,2022-10-31,121,23,3,1250.88,189.88,India
1321,2024-07-12,104,2,4,881.56,50.72,India
1322,2024-03-26,118,11,2,186.02,33.35,India
1323,2024-12-15,191,18,1,1218.1,221.25,India
1324,2023-03-14,101,19,5,1293.17,252.73,India
1325,2023-05-27,50,13,4,408.96,61.44,India
1326,2023-04-16,38,10,3,455.13,43.55,India
1327,2024-04-27,72,24,4,362.1,0.15,India
1328,2024-02-05,22,16,5,840.53,93.34,India
1329,2023-08-05,66,7,4,144.39,2.16,India
1330,2024-02-04,44,5,1,287.72,3.85,India
1331,2022-08-22,192,22,5,281.27,53.79,India
1332,2022-06-01,155,19,3,1293.17,190.37,India
1333,2024-12-11,132,17,3,1187.13,128.23,India
1334,2023-05-06,22,24,3,362.1,62.75,India
1335,2024-12-21,5,18,5,1218.1,225.39,India
1336,2023-07-09,120,13,4,408.96,56.64,India
1337,2024-04-30,193,2,3,881.56,160.51,India
1338,2023-10-25,128,22,5,281.27,23.26,India
1339,2022-09-29,158,15,1,1364.09,143.45,India
1340,2024-07-31,66,15,3,1364.09,229.44,India
1341,2023-10-20,125,2,1,881.56,149.29,India
1342,2023-04-26,26,21,5,848.37,97.17,India
1343,2024-09-24,196,2,5,881.56,24.85,India
1344,2022-04-20,125,4,4,93.9,13.57,India
1345,2023-06-15,46,5,3,287.72,6.79,India
1346,2022-07-28,161,15,3,1364.09,222.07,India
1347,2022-02-08,75,12,3,1060.53,94.66,India
1348,2024-03-31,26,7,1,144.39,24.35,India
1349,2024-06-30,74,23,5,1250.88,21.26,India
1350,2023-02-13,101,7,5,144.39,15.06,India
1351,2022-12-13,33,22,5,281.27,38.6,India
1352,2022-10-26,133,5,2,287.72,20.03,India
1353,2023-02-09,169,5,1,287.72,48.58,India
1354,2022-02-18,75,4,4,93.9,12.16,India
1355,2022-05-15,101,20,4,466.94,60.65,India
1356,2024-03-08,184,22,1,281.27,20.86,India
1357,2023-06-23,134,17,4,1187.13,37.14,India
1358,2023-11-06,157,24,4,362.1,7.32,India
1359,2022-08-16,100,1,4,421.52,11.88,India
1360,2022-06-09,192,21,4,848.37,66.5,India
1361,2022-10-30,159,10,2,455.13,79.56,India
1362,2023-11-16,181,25,4,1155.59,189.5,India
1363,2024-08-27,79,7,1,144.39,1.17,India
1364,2022-04-17,150,15,2,1364.09,135.5,India
1365,2024-06-23,15,6,2,682.88,76.25,India
1366,2023-04-04,139,2,1,881.56,121.8,India
1367,2024-10-21,177,5,4,287.72,36.47,India
1368,2024-05-24,64,15,5,1364.09,84.38,India
1369,2023-09-26,81,19,5,1293.17,172.73,India
1370,2022-12-27,72,22,5,281.27,19.39,India
1371,2022-09-17,85,23,3,1250.88,55.31,India
1372,2024-11-20,23,25,2,1155.59,161.71,India
1373,2022-11-04,167,18,3,1218.1,1.1,India
1374,2023-08-13,154,14,4,1106.6,1.92,India
1375,2023-08-21,174,8,2,1373.73,46.2,India
1376,2024-03-10,45,7,5,144.39,10.93,India
1377,2024-03-29,176,9,2,137.15,17.24,India
1378,2024-12-10,129,12,3,1060.53,195.68,India
1379,2022-04-09,157,12,5,1060.53,123.89,India
1380,2024-01-13,179,13,2,408.96,33.49,India
1381,2022-04-30,84,17,4,1187.13,188.22,India
1382,2024-04-02,112,3,4,892.57,29.95,India
1383,2022-12-23,32,19,2,1293.17,257.96,India
1384,2024-09-10,137,5,4,287.72,39.65,India
1385,2024-05-17,123,10,3,455.13,58.54,India
1386,2024-07-04,104,17,4,1187.13,2.54,India
1387,2023-01-24,163,23,5,1250.88,62.52,India
1388,2023-06-03,149,6,4,682.88,47.57,India
1389,2024-08-22,105,10,5,455.13,17.93,India
1390,2024-01-25,156,20,5,466.94,2.35,India
1391,2023-04-11,98,13,3,408.96,21.68,India
1392,2022-04-08,179,14,2,1106.6,98.94,India
1393,2022-02-17,14,13,2,408.96,35.33,India
1394,2022-09-03,181,25,4,1155.59,136.59,India
1395,2023-04-20,163,7,1,144.39,20.92,India
1396,2023-06-21,36,4,2,93.9,15.37,India
1397,2024-06-07,166,15,1,1364.09,159.05,India
1398,2022-10-03,124,21,4,848.37,132.24,India
1399,2022-03-19,129,21,3,848.37,87.43,India
1400,2022-01-26,75,1,1,421.52,55.29,India
1401,2024-11-21,92,21,2,848.37,63.55,India
1402,2023-05-28,169,20,5,466.94,34.31,India
1403,2023-12-07,20,8,1,1373.73,111.54,India
1404,2023-10-30,94,19,5,1293.17,102.31,India
1405,2024-09-21,160,23,5,1250.88,199.94,India
1406,2022-06-03,140,10,4,455.13,24.83,India
1407,2024-06-09,28,8,1,1373.73,169.86,India
1408,2022-04-29,116,24,2,362.1,35.12,India
1409,2024-02-28,141,15,1,1364.09,120.35,India
1410,2023-12-10,103,24,5,362.1,27.38,India
1411,2022-02-02,191,15,1,1364.09,99.97,India
1412,2023-07-06,172,9,5,137.15,14.46,India
1413,2022-01-19,72,2,1,881.56,88.98,India
1414,2024-06-12,42,19,4,1293.17,93.73,India
1415,2024-07-28,59,24,4,362.1,35.1,India
1416,2023-03-25,185,11,3,186.02,20.96,India
1417,2023-02-07,106,25,1,1155.59,190.56,India
1418,2022-12-20,65,4,2,93.9,7.43,India
1419,2022-02-17,51,5,3,287.72,26.63,India
1420,2023-07-22,105,22,5,281.27,32.98,India
1421,2024-07-22,5,23,4,1250.88,121.96,India
1422,2022-06-26,41,15,2,1364.09,201.03,India
1423,2022-07-09,144,22,3,281.27,12.66,India
1424,2022-02-09,190,16,3,840.53,66.5,India
1425,2024-12-13,138,21,1,848.37,89.97,India
1426,2022-06-06,80,6,5,682.88,97.38,India
1427,2024-04-30,124,9,4,137.15,7.19,India
1428,2024-12-14,8,22,3,281.27,2.79,India
1429,2023-08-04,30,21,1,848.37,28.85,India
1430,2022-07-18,110,3,2,892.57,145.82,India
1431,2022-11-21,55,11,3,186.02,8.58,India
1432,2022-10-02,22,8,3,1373.73,116.48,India
1433,2023-07-24,104,24,4,362.1,54.74,India
1434,2023-12-10,186,9,3,137.15,15.83,India
1435,2024-07-26,95,7,5,144.39,11.57,India
1436,2023-12-11,142,12,3,1060.53,53.0,India
1437,2023-08-03,167,25,2,1155.59,131.31,India
1438,2024-09-18,120,1,5,421.52,72.26,India
1439,2023-12-18,136,16,5,840.53,157.97,India
1440,2024-07-16,75,6,1,682.88,135.29,India
1441,2022-05-23,72,7,1,144.39,25.95,India
1442,2023-05-16,169,9,4,137.15,19.72,India
1443,2023-10-31,165,25,1,1155.59,83.35,India
1444,2024-11-06,80,25,3,1155.59,100.55,India
1445,2022-09-08,116,6,1,682.88,93.79,India
1446,2022-08-22,183,19,4,1293.17,134.93,India
1447,2023-08-15,198,24,3,362.1,11.18,India
1448,2024-03-15,198,16,3,840.53,94.99,India
1449,2023-03-18,126,1,5,421.52,0.61,India
1450,2024-03-27,60,2,2,881.56,5.89,India
1451,2024-01-02,106,19,4,1293.17,146.6,India
1452,2024-05-21,138,12,3,1060.53,130.94,India
1453,2022-11-30,11,20,2,466.94,69.87,India
1454,2024-04-20,100,19,4,1293.17,204.08,India
1455,2023-04-06,136,25,3,1155.59,179.32,India
1456,2024-10-22,68,15,3,1364.09,142.53,India
1457,2023-03-14,18,8,3,1373.73,159.18,India
1458,2022-10-12,167,2,4,881.56,158.95,India
1459,2024-01-07,191,24,3,362.1,5.16,India
1460,2022-01-27,19,16,4,840.53,74.62,India
1461,2024-01-17,22,25,2,1155.59,11.8,India
1462,2022-07-06,183,1,1,421.52,45.28,India
1463,2024-10-14,16,20,2,466.94,46.65,India
1464,2022-07-19,90,11,3,186.02,4.64,India
1465,2024-04-14,38,25,2,1155.59,123.73,India
1466,2022-11-06,123,8,5,1373.73,168.09,India
1467,2023-01-05,120,4,3,93.9,16.79,India
1468,2023-03-19,26,12,1,1060.53,126.7,India
1469,2024-12-27,152,7,5,144.39,26.07,India
1470,2024-06-28,133,23,2,1250.88,17.84,India
1471,2022-06-03,161,9,2,137.15,19.32,India
1472,2022-12-26,42,5,5,287.72,10.69,India
1473,2022-02-10,14,12,1,1060.53,107.96,India
1474,2022-03-02,161,23,5,1250.88,147.74,India
1475,2024-01-01,45,12,3,1060.53,20.19,India
1476,2022-05-06,162,7,2,144.39,20.15,India
1477,2023-05-15,144,25,4,1155.59,218.01,India
1478,2024-08-22,185,17,4,1187.13,6.21,India
1479,2024-10-17,77,6,4,682.88,107.02,India
1480,2024-01-23,197,18,3,1218.1,190.25,India
1481,2023-10-04,43,5,2,287.72,28.34,India
1482,2022-03-20,81,20,1,466.94,68.77,India
1483,2022-05-15,186,22,4,281.27,20.58,India
1484,2023-11-15,111,1,4,421.52,6.62,India
1485,2023-05-26,127,19,2,1293.17,148.96,India
1486,2022-05-08,111,12,4,1060.53,48.23,India
1487,2023-08-01,65,22,4,281.27,0.68,India
1488,2023-05-04,176,21,4,848.37,151.71,India
1489,2023-01-17,199,2,5,881.56,53.61,India
1490,2022-07-19,183,9,4,137.15,24.27,India
1491,2022-06-21,86,3,1,892.57,65.4,India
1492,2023-08-22,119,6,4,682.88,125.63,India
1493,2024-11-13,71,14,5,1106.6,191.33,India
1494,2022-11-14,5,8,2,1373.73,124.43,India
1495,2022-07-23,171,11,1,186.02,6.94,India
1496,2022-12-25,197,3,1,892.57,138.87,India
1497,2022-04-16,107,5,1,287.72,44.96,India
1498,2022-06-09,159,2,1,881.56,150.89,India
1499,2022-11-28,108,13,1,408.96,69.06,India
1500,2023-12-21,44,9,2,137.15,17.33,India
1501,2023-09-07,147,1,1,421.52,17.04,India
1502,2022-06-24,90,1,2,421.52,83.24,India
1503,2024-02-03,37,9,3,137.15,13.03,India
1504,2024-01-12,178,11,1,186.02,21.99,India
1505,2023-06-05,116,2,4,881.56,16.68,India
1506,2024-06-14,25,21,3,848.37,28.15,India
1507,2022-03-25,183,9,3,137.15,20.12,India
1508,2024-11-11,109,21,2,848.37,132.96,India
1509,2022-12-18,130,25,2,1155.59,91.38,India
1510,2022-08-30,29,19,1,1293.17,139.25,India
1511,2023-02-20,117,10,1,455.13,49.37,India
1512,2023-01-26,49,8,4,1373.73,184.52,India
1513,2024-05-27,163,11,2,186.02,24.37,India
1514,2023-10-20,113,7,1,144.39,19.71,India
1515,2022-05-19,13,5,2,287.72,52.62,India
1516,2024-10-11,195,3,2,892.57,59.97,India
1517,2023-10-19,116,1,4,421.52,14.9,India
1518,2022-10-19,184,7,1,144.39,7.29,India
1519,2023-11-05,84,11,3,186.02,25.64,India
1520,2024-04-17,93,4,2,93.9,6.62,India
1521,2022-09-24,20,18,5,1218.1,68.42,India
1522,2024-02-04,21,10,2,455.13,11.6,India
1523,2022-06-14,170,1,2,421.52,8.91,India
1524,2024-04-19,125,5,4,287.72,3.54,India
1525,2024-06-14,14,4,4,93.9,2.72,India
1526,2023-02-04,56,18,1,1218.1,70.44,India
1527,2024-11-18,110,3,1,892.57,106.14,India
1528,2023-07-14,2,7,3,144.39,28.06,India
1529,2022-09-23,140,11,2,186.02,35.83,India
1530,2024-12-19,68,2,1,881.56,170.42,India
1531,2024-03-06,28,19,1,1293.17,220.01,India
1532,2022-08-19,107,2,4,881.56,19.18,India
1533,2022-04-29,96,11,2,186.02,26.15,India
1534,2022-12-29,90,13,3,408.96,55.08,India
1535,2022-09-06,127,16,4,840.53,163.68,India
1536,2024-08-19,194,16,3,840.53,91.81,India
1537,2022-03-22,157,25,4,1155.59,205.43,India
1538,2022-09-14,127,24,2,362.1,21.6,India
1539,2023-09-19,94,12,2,1060.53,93.22,India
1540,2022-04-04,79,21,2,848.37,153.59,India
1541,2024-12-30,106,15,1,1364.09,196.94,India
1542,2024-09-12,92,20,1,466.94,19.77,India
1543,2023-11-26,13,9,3,137.15,16.56,India
1544,2024-11-04,160,24,2,362.1,32.92,India
1545,2022-12-13,137,20,3,466.94,59.83,India
1546,2022-07-31,108,20,2,466.94,43.58,India
1547,2023-07-28,49,4,2,93.9,4.91,India
1548,2022-01-04,160,16,4,840.53,3.17,India
1549,2022-04-07,53,25,2,1155.59,98.33,India
1550,2024-06-19,169,1,3,421.52,73.28,India
1551,2024-04-29,13,1,3,421.52,82.29,India
1552,2024-07-31,20,24,3,362.1,8.85,India
1553,2022-10-31,110,5,3,287.72,6.72,India
1554,2024-10-24,18,23,5,1250.88,176.59,India
1555,2022-09-04,186,2,4,881.56,20.88,India
1556,2023-12-21,100,12,1,1060.53,60.12,India
1557,2023-09-24,137,22,1,281.27,21.86,India
1558,2024-02-07,98,8,3,1373.73,214.74,India
1559,2022-10-11,107,24,2,362.1,61.95,India
1560,2022-08-31,64,8,2,1373.73,141.26,India
1561,2024-09-17,62,22,5,281.27,37.47,India
1562,2022-02-09,38,4,2,93.9,15.36,India
1563,2022-07-05,25,18,3,1218.1,19.6,India
1564,2023-04-30,82,8,5,1373.73,154.9,India
1565,2022-12-15,21,14,4,1106.6,150.48,India
1566,2022-05-20,79,13,3,408.96,26.83,India
1567,2023-03-11,89,11,1,186.02,5.64,India
1568,2024-02-09,130,5,4,287.72,24.78,India
1569,2022-08-14,42,13,2,408.96,66.34,India
1570,2024-12-01,198,9,4,137.15,8.42,India
1571,2023-09-27,88,13,1,408.96,19.91,India
1572,2024-01-21,193,24,3,362.1,66.68,India
1573,2024-12-14,134,7,4,144.39,14.23,India
1574,2023-07-19,69,10,5,455.13,30.0,India
1575,2024-04-21,97,9,4,137.15,3.97,India
1576,2023-04-28,9,14,5,1106.6,112.01,India
1577,2022-08-21,65,13,3,408.96,78.49,India
1578,2023-11-11,192,5,1,287.72,57.18,India
1579,2023-08-23,21,18,2,1218.1,173.13,India
1580,2024-07-10,184,20,5,466.94,70.6,India
1581,2022-12-23,88,18,1,1218.1,1.69,India
1582,2023-08-03,137,17,5,1187.13,39.28,India
1583,2023-02-23,168,19,3,1293.17,46.65,India
1584,2023-12-13,167,19,4,1293.17,163.07,India
1585,2024-04-24,63,6,3,682.88,39.49,India
1586,2024-08-31,36,24,4,362.1,24.64,India
1587,2024-07-05,29,21,5,848.37,97.04,India
1588,2024-09-15,113,7,1,144.39,23.41,India
1589,2024-07-12,66,8,2,1373.73,130.92,India
1590,2023-10-08,115,18,2,1218.1,2.67,India
1591,2023-12-24,139,6,3,682.88,127.69,India
1592,2024-10-24,8,6,5,682.88,66.88,India
1593,2024-06-25,15,13,2,408.96,4.66,India
1594,2022-05-02,122,23,2,1250.88,53.28,India
1595,2024-07-31,36,24,5,362.1,68.6,India
1596,2022-05-02,89,15,1,1364.09,146.88,India
1597,2022-01-20,89,17,3,1187.13,16.86,India
1598,2024-11-20,183,24,2,362.1,21.84,India
1599,2022-08-26,199,15,2,1364.09,196.55,India
1600,2024-08-12,30,6,4,682.88,101.51,India
1601,2023-03-25,78,20,1,466.94,59.08,India
1602,2022-02-04,38,11,1,186.02,29.01,India
1603,2022-11-14,26,14,2,1106.6,120.06,India
1604,2023-06-12,50,20,5,466.94,63.81,India
1605,2023-12-21,29,3,1,892.57,11.12,India
1606,2024-01-09,36,18,4,1218.1,197.03,India
1607,2022-02-14,123,9,5,137.15,11.34,India
1608,2024-10-08,191,10,2,455.13,33.89,India
1609,2022-09-08,71,5,1,287.72,13.11,India
1610,2024-05-13,122,1,5,421.52,0.52,India
1611,2022-12-31,12,5,1,287.72,37.89,India
1612,2022-07-15,128,20,2,466.94,90.92,India
1613,2022-09-14,183,21,5,848.37,165.83,India
1614,2022-05-25,10,16,1,840.53,98.5,India
1615,2023-06-11,48,15,2,1364.09,154.12,India
1616,2023-12-19,53,21,5,848.37,126.14,India
1617,2022-08-10,92,6,4,682.88,25.79,India
1618,2022-10-21,162,17,2,1187.13,221.68,India
1619,2023-11-06,33,15,3,1364.09,199.05,India
1620,2022-02-21,186,11,2,186.02,37.12,India
1621,2023-11-17,5,13,4,408.96,9.11,India
1622,2022-05-09,24,18,5,1218.1,194.46,India
1623,2024-01-02,96,15,4,1364.09,160.0,India
1624,2022-04-21,15,6,2,682.88,12.63,India
1625,2024-02-21,193,20,4,466.94,30.34,India
